Turn,Player,Value
557,2, g:0 i:0 tg:431565 h:20 c:74 cc:10 m:7380 sc:0 s:790 l:0 p:0 f:0 po:0 nc:0 w:0 t:121 fa:0 fr:0 tru:0 gw:0 in:2 to:0
557,3, g:9 i:15 tg:122 h:19 c:23 cc:23 m:1264 sc:48 s:501 l:28 p:12 f:4 po:21000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:0
557,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
557,5, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
557,6, g:126 i:164 tg:1103207 h:46 c:88 cc:95 m:26488 sc:363 s:1790 l:19 p:222 f:25 po:2787000 nc:1 w:0 t:121 fa:0 fr:2 tru:0 gw:0 in:2 to:12
557,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
557,8, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
557,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
557,10, g:36369 i:40778 tg:1835891 h:3600 c:95 cc:14110 m:2010072 sc:53017 s:26857 l:2780 p:36862 f:8848 po:2147483647 nc:186 w:81 t:121 fa:0 fr:2676 tru:14 gw:17 in:4 to:2670
557,11, g:0 i:0 tg:477516 h:44 c:109 cc:22 m:1474 sc:0 s:1780 l:0 p:0 f:0 po:0 nc:0 w:0 t:121 fa:0 fr:0 tru:0 gw:0 in:2 to:0
557,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
557,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
558,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
558,2, g:0 i:0 tg:431565 h:20 c:74 cc:10 m:7380 sc:0 s:790 l:0 p:0 f:0 po:0 nc:0 w:0 t:121 fa:0 fr:0 tru:0 gw:0 in:2 to:0
558,3, g:9 i:15 tg:131 h:19 c:23 cc:20 m:1269 sc:43 s:496 l:28 p:12 f:4 po:6000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:0
558,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
558,5, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
558,6, g:0 i:0 tg:1103534 h:32 c:88 cc:16 m:12036 sc:0 s:1697 l:1 p:0 f:0 po:0 nc:0 w:0 t:121 fa:0 fr:0 tru:0 gw:0 in:2 to:0
558,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
558,8, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
558,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
558,10, g:37033 i:41512 tg:1893185 h:3631 c:95 cc:14335 m:2018938 sc:54641 s:27248 l:2791 p:37539 f:9062 po:2147483647 nc:186 w:81 t:121 fa:0 fr:2742 tru:14 gw:17 in:3 to:2710
558,11, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
558,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
558,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
559,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
559,2, g:0 i:0 tg:431565 h:20 c:74 cc:10 m:7504 sc:0 s:790 l:0 p:0 f:0 po:0 nc:0 w:0 t:121 fa:0 fr:0 tru:0 gw:0 in:1 to:0
559,3, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
559,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
559,5, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
559,6, g:0 i:0 tg:1103534 h:32 c:88 cc:16 m:4348 sc:0 s:1697 l:1 p:0 f:0 po:0 nc:0 w:0 t:121 fa:0 fr:0 tru:0 gw:0 in:1 to:0
559,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
559,8, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
559,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
559,10, g:38511 i:43044 tg:1951248 h:3676 c:95 cc:14628 m:2141378 sc:55748 s:27658 l:2834 p:37985 f:9223 po:2147483647 nc:188 w:81 t:121 fa:0 fr:2801 tru:14 gw:17 in:2 to:2764
559,11, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
559,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
559,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
